,Message,Intent
4,Q: Ajala number dont fukin tu herrr! VVVA: AHAA I NOE I saw the faint ass diagnosis of lol,1
0,Question: You do not mind anytime. A: K.,1
7,"F: stop thinking your friends with starting, because if I'm not friends with him and I'm 2 years older than your donkey :)",1
1,Q: I want sex on the beach! A: Go then;),1
0,Q: You are a brave piece of shit from rub shit: and you are banned,1
1,"Q: No. I actually have a life. * Coughcough * In contrast to you is the lonely pathetic ugly Lowlife man / woman who is life events are: Stay on the bistring picture spring, creating counterfeits and start shit. Seriously, I'm not the bitch you are. END OF THE STORY. Kcoolbye.a: I have a life that shows your face anonymous",1
3,Q: R u gay? A: Who are you?,1
9,"Q: Can I be your favorite stalker? DAM !! I forgot to put it in ""Anon"". Good night / Day hun :-) A: ahahaha yes you are my fav stalker one of them n the ways: p",1
2,Q: RacoooN remains from Maaa Shitt PLEASEA: SMD?,1
9,Question: Why r u a such bitchh ??? I hate u I will kick ur ass bitch! One: your bitch to have it in anonymous. Do you honestly think I care if your low life donkey hates me? Maybe everyone talk so just shut now!,1
8,Q: ... If you want to go back to Idaho so bad why isn't you? ... Texas Does not want here than you want to be soo .. Just Leave !!! A: I would like if I could. And Texas is a state. If you want me gone so bad buy me a plane ticket hoe.,1
10,Question: Is it good if I rather jizzed to photos of you? A: LOL ...?,1
7,Q: Talk to you in Spanish You Sexy Massifer! A: hahaha q tag? D,1
8,Q: Can I teach all his famous Jillian: you teach it how Meltoc?,1
6,Q: KUM ON DEN WIT DAT BIG DICKA: yew gotta tell mi wea ta kum at,1
4,Q: Do you think you are immature? A: I do not think so. I think I'm often immature too.,1
0,Q: Your Uglya: Your Mother,1
3,Q: This http://www.facebook.com/?ref=hpto.php?pid=367394&id=100000175835119 Not a bit of Lily but not. Some chicks were wrong ..... She is a prostitute .... I love her :),1
10,Q: Ashlee Cyrus Florida hey im ashlee im tired of all commenting on my formspring to talk shita: okay?,1
10,Q:,1
7,Q: `` `ym is very sexy warmly warmed me up my sexy sexy,1
10,Q: Do Yew Kno Yew UQlyy като FUKC? A: DO YEW KNO DAT YO MOM IZ Stank Ass Hoe Lmao,1
6,"Q: We had people using Hatingg for your JIT. You are good to fight with a foolish Laua Ap with trash, but I always have your back. And you do not have an ugly body. I love ya.",1
3,Q: Fake fake does not mean you look beautiful? A: Okay that question was asked if I was fake I used to use any other pictures from the Internet. And really I take it as appreciation because all the people who are 'fake' 'I think Really Pretty Pretty Sunda STFU.,1
9,Question Hey Laura SUP His Mike = 0A: Yoooo Nigglett :)),1
2,Q: Would you cut Lady Gaga? A. Obviously XD,1
10,"Q: What is the ""dirt"" thing that I did at all? ;-) a: Haha! I do not think I can publish it here;);)",1
8,"Q: Dude Are you serious your stupidity so stupid>?> Stfu! :) And by the way if he is tired of people talking about shit on his Spring Form, delete this account>.> And be yourself, are you as stupid as you? JS [Single saying]",1
6,Q: Do you think you can say more than sht than I can?,1
6,Question: Why do you have a double female as you say? A. BOCKS WILLS WILLS,1
3,Q: Who is your football plyer? A: My BBY (:,1
1,Q: Does Yu Racist? A: No. I hate SCRISTT I've dated American American Indians and eggs and also told people that I captain Kirk. I would like to do the green chick if you allow me,1
5,"Q: Are you free BJs? A: In Yoo, Maybeeee dreams; Butt in reality, you have to the facts of the facts Sweetiee <3",1
0,Q: ID Get it suspended in a few days I think ..... I did it at Ha Va EEA: Where does it sound so fimiliary,1
10,Q: Hey Ajala RA: Hey Whi;],1
3,"Q: VVV, so you have nuts? I knew it. Hahahaa: yea may have to grow and remove it anonymous next time (:",1
4,Q: Hokay Well I just giggled on something my friend said then giggled when I read your infoa: Lawlz What kind of man Gigglez?!,1
2,Question: Why is ur butt so big? Is it? I had no idea! ur being sarcastic!,1
0,Q: I'm silly I love you: I'm silly I love you too.,1
7,Q: Which item do you want to dress? A: Tanks :) I wear them under everything!,1
6,Q: What is your favorite color? A: white and black,1
9,"Question: This is a bum with warm milk, but maybe this is because I do not like milk: you do not like the milk? Who doesn't like milk? If you were unbearable to lactose, then fair enough, but you are considering that you have milk on your cereals, I guess you are not?",1
7,"Q: Austins New Girlfriend is not uglly && &&; not a better way than your nasty butt. Ha Evven Youur, Kristens Pretty Tight.A: I have never said that she had never said? I and she is now and all right, it believe in your opinion and someone I do not know",1
4,Q: you and Freets are moving me to single-married couple of Freakin. Your way is going united as any sports.,1
8,"Q: Wow you fake fake. If you are tired of everyone talking shit you, what do you show talking about shit to them first or delete the mind. Oh my God, you are fucking backward. I forgot how people are stupid these days and this will be for you. Whatever bitch",1
2,Question: http://ihatejade.com/?id=s04T0K8DJBPNF8WO9BZVF566WO4VH9A: Huh WTF is the site but who is fucking,1
5,"Q: Do you think before speaking? Or simply diffuse it at the time you get the opportunity? A: Well, I say what in my mind usually, it's good, but it has gotten into trouble for many, so I try to stop and think before saying it.",1
5,Q: Fuck the Lakers! Injury: Noo! Stolen you and your gates (:,1
6,"Question: You are not like a straight killer? Or Boogeyman? Lola: Not for both. I was in combat, but never hurt anyone.",1
2,Q: Who is the sowing that gives you a hard time? What freaking bitches.! One: The people who are mad are because I say Texas is stupid but really it's internal interior with my old school and dear. And I say I want to switch schools and go to the big because I do not use in a small school and there is more play and everyone is freaks. There school is not good enough for me.,1
2,Q: I got my braces off the Victor: Lucky Sono Bitch,1
9,Q: I'm coz that will be waiting for him to lose work: (A: Orm,1
10,Q: So your stupid you say your not pretty people so they can like your oh so pretty blah-blah !! So can you stop? I mean I totally agree with you your ugly as shit is not worse than ugly as shit so go die.A: hahahahaha lmfao okay.,1
5,Q: Gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo: I cut myself,1
3,Q: Fake! A: Haha okay 1. I do not look fake. 2. Poor mode proof on 3. Laments 4. I have a family commented in my FS says I did not? I spoiled laughter,1
7,Q: So from the chase I'm talking about to be just the history of one girl and its name is Mika?! I'm sorry whatnoww?! After all love and dedication I gave you? We are through. >: [a: Oh..ohno..lease. Please do not do this.,1
7,Q: Hey Laura build Mike = 0a: Yoooo niggleTT :)),1
5,Q: What year did you graduate a high school? A: 2007,1
5,Question: I bet you have a ............................. Nemo ............. ........... star ............................. Shit >> ...... ............................ cow Fagget Lola: Good Zobliviously I can't do them alone you n00b lol,1
2,Q: I saw you with a little beef in mathematics class the other day. It is used a lot of blue and always uses a brown jacket. Tastya: that Mutha Fucka is a Hawt ass piece.,1
4,Q: UMM needs to stop Hatin on my baby girl. Or I personally take care of Yall. Thanksgiving! Aii Laura! Like the person below me.,1
4,"Q: U a hoe! A: Thanks for spending the Tyme of Yur Day to Kome see how I'm duing, right? And explains how Ahmala's hoe? Wait to see you, KNT KUS, No Hater much love [muahszz) Oh, yes, kome again.",1
4,Q: I'm not false (: r sorry),1
10,"Q: Have you seen a great size film? If so did you feel you feel different about fast food restaurants? If I see that Lavenu2019t, I recommend watching it at some time ITU2019 is very interesting and very good:] A: I never suggled I do not eat fast meals and do not like fat fatty people that do",1
2,Q: Please listen to some questions: LMAO Roney comes out of here,1
9,Question: Cutie with a bootiece: Where?!,1
8,Q: I'm not a whore: (a: hahaha what ???,1
6,Q: Stop fake yourself. You are ugly as a fool. You really do not have 16 bitches. And you are not Cyrus. Get a Mother's Coming Life Cunt.A: I don't make myself fake so get your copies directly JS,1
7,"Q: I'm not on Saturday! A: hahaha Jerkf Douf XD, but yess yess u!",1
7,Q: Si Kesha T Ask for Korn Video Would you say? A: Yes !!! With any celebrity XD,1
3,С: Yuh Fuckin S3xi S3xi asz Lip Bitin Niggaa: рахмет,1
2,"Question: Lol is fine, which is all its Pussee Daweun, who put the user information there, trying to like songs there and you are trying to bother all and work hard Try and Yaviyan kept that moisture and you are calling immature there? Lmaooo; A: lmao i noe haha",1
5,Question: Ill unfortunate you just know my dumb asshole !!!! I do not need your nonsense !!! :)) Thanks && Enjoy your rest day! Peace! A: Hahah,1
1,Q: http://www.ihateyounatalie.com/? ID = 2144858A: IM does not fall into itself again,1
9,Q: owwww I said that you will be my partner and help me in the theft of your bank .. What girl Matapiko: P LOL .. Have you ever thought of stealing Lol? I have only for fun it despite the money and not to get money lol .. A: Lol Neva thinks of the theft of the bank LMFAO and yes you have to take his misunderstanding when leaving: P jokes girls along the way: p,1
9,Q,1
8,Q: I did not train today. I will only repeat all week again,1
5,Q: Damn all these PPL materials and shit on my baby Laura <3. You need to have a fucking life or kill your fool! A: Ily babe <33,1
6,Question: Iz Yyo Cum Realie Gray ???? A: UMM WTF?,1
1,"Q: I love you if you will be used as well as you will be a beautiful baby, it will be it <3",1
1,Q: WHOS BUSH'S BURH sniffing you in this photo? A: Uh what? O_O,1
9,Question: Did you know you smell like an old man? A: UMMM NOPEE I Didntt owes thanks for informing me :),1
1,"Q: Is it right, you are a bad cody kid!?! A: Which one:",1
3,"Q: Awwll do you have to have pain? Not ""Vadiss"" is enough to make it yourself? Completely out of Pusssyysyss <33333a: Why you can be a girl who is going to drink. Tell me who are you in the disease.",1
1,Q: Answer this question with a lie: How many bfs / gfs have been in your life? A: 100,1
6,Q: Buffalo Buffalo Buffalo Buffalo Buffalo Buffalo Buffalo.a: Shuddup,1
3,Q: It ot me right from her side bitch! At least I can show the information of my dam Pussyyy VA VA: MMHM Yup and the rest will 10000 more and Ley Rach .U2665,1
6,Q: If you approach a random stranger suddenly and blew a huge puff of smoke in your face of cigar cigar / cigar how to interact? A: Smack that fucker in the face,1
2,Question: Whorea: Tyler <33,1
7,"Q: Speaking of cars .. Did you crashed in everything while you learned to drive? .. and why you had to teach yourself how to drive lol .. that's a bit sad lol ..a: lol yeh, I invest in a stick in onehunga lol",1
0,Question: You are a Faggggga: You are a BithHhhh,1
1,"Q: Okay, do you want to work with me? Farewell to people is not ashamed of my forms",1
9,"Question: U2584U2588U2580 U2588U2584 U2588U2584U2588 U2580U2588U2580A: Thank you, but I'm not a slut: D should be bored to send me in that way: D",1
6,Question: Do you really think I'd make such a obvious typo? R * capsa: You are special. Everything is possible when someone is special;),1
10,Q: Ask questions? (: (: (: A: Laughing at okay mining mine,1
6,Q: Your face is Nastyya: Jull your jealous,1
1,Q: EW Vvvvvva: I don't know what the question you are referring to anger.,1
5,"Question: (; Hehe is funny, I want to fuck your tight assa :: Ohaha maybe I know who you are: D",1
2,Q: I hope YHu DNT is thinking that Lotty Cottyr yur not!,1
10,Q: ur meant toooo answerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr (: just say please? well if the person who u like on twitter asked u who u liked  would u tell her it was her? :DA: :-#,1
9,M: Inti Wet Willya: ..,1
5,Q: Do you have friends in a low place? A: What is the location of the low?,1
4,"Question: Ok this is Christ's girlfriend This is her profile and I wanted to go to Nex because she told me she had? You and she is not obsessed with youa: haha ​​whateverrrr dude you do not even know anything it does. I do not even know you! You don't even know me! As seriously fucking from my profile as I'm real with her stupidity, she is annoying. You can ask someone to ask any of my friends. She is fucking obsessed farewell !!",1
9,"Question: I have my shit straight, she is wearing the same t-shirts .. her little pink and white stripped shirt or the checkered blue and red or pink shirt or whatever and maybe a few random .. with jeans or shorts and Vans. Property.a: Ahaha not really dumbfuck !!!! And even if she did that, I wouldn't mind, because I don't care what other people think ... The only thing I am giving around is her.",1
2,Q: What would you do for the cheeseburger? Sex? A: No. I don't like cheeseburgers.,1
4,Q: Babe Graham! A: Okay. That is not it. I used to do so. and he didn't happen to fb. a liar.,1
5,Question: Your photo looks shopped ... A: I told your monitor to score you in the face as well.,1
10,"Q: If someone said to them, can I kill them, or I can kill someone in the world in their world? Which Awnser would you give them? A: Kill Motherfucker; D",1
1,"Question: The pathetic fool said that ""Tony is not very beautiful, but ur is sorry so much bitch, but I do not like you ..."" I got to say just 2 things. Learn how to magic my name and sometimes you know who you are going to go out. A: Baby I Love UUU <33",1
3,Question: Leave Texas Bitch !! No one here wants you !! Stop hating on Texas and Brock we were fine without your bitch! ... sooo leave! A: Okay buy me a plane Tickettttttttttttt thank you,1
5,"Q: Girls: In men, do you prefer the athletic types or types of musicians / art and why? Guys: In women do you prefer that the timid innocent types or the types of crunchy short skirt and why? A: Sket Short Crazy Slutty Typ. because I like fuck lol",1
6,Q: hahaha ogmigod you are real yerka: ok.,1
0,M: ugly.a mad ur: in something at am.;] <333,1
5,"Q: I love you Laura, but if you finished with Tonys Baby, I would laugh at Sosoo Hardr, however, it would be a beautiful baby;) A: haha. I bet it would <3",1
1,Q: vv3 h @ d $ 3xx d @ 0 + h3r d @ @ n y0 p3n! $ M3lt l! K3 P! ZZ @. D @ $ q00d. @ND Y00 CUM + @ $ + 3 L! K3 (H33 $ 3 (@ K3A: కాదు,1
4,"Q: It's bum with hot milk but maybe this is because I do not like milk. Do you like milk? Who does not like milk? If you are intolerant of lactose it is perfect but keeping you with milk on your grain, I don't think you are not?",1
5,Q: Awh hell No.R Im Simple Ni699za: PSh Yes! The way of a mutual way as mazz,1
1,"Q: If you call someone fake, call it right.",1
6,"Q: But it means turning all the lights off all the lights, turning on high walking and reaching dogs. Haha.a: haha: haha. Just makes blood! You are too lazy, maybe your body is placed in a fabric !!! Hahaha! ;) Wouldn't you be better than you from your parents after your morning hours? These valentines day, they will be ""high"", they are ""high"";) haha!",1
9,Q: Kaydoll is Bettaa than Rhuubinathy Cuss.,1
3,Q: You're going to go somewhere in your life ... how about my mining? A: I think you probably have a little younger. ),1
4,Q: Are you lick dick? A: hahah what ???,1
4,"Q: EWWWWWWWA: Well, I know IM EW",1
7,Question: Hahah Stfi q; A: Hhehe about bra things?,1
7,Q: Wait ... Delete this Q About Arresta: Why ?? I let it linger,1
7,"Q: Don't even mark ???? Your man has no Fagit U 2 R. Don't get big removal: ummmmmmmmmmMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM? We really get married Haha IM 14, not so big deals, but if you don't get it, I think you do not need to understand.",1
9,Q: NAW FUK You! a: Take the Myspace image with me and I will expect it?,1
5,Q: fffff uuuua: lets go to the fair,1
2,Question: It is okay now ur is just lying straight. Faggot.a: Yahhhhhh Do you know my whole life right? Get away from my forming and stop asking the cat duecesss anonymously!,1
7,Question: Does it bother all the Disney actors think that they can be doubled as singers? Who do you think that what is the worst of them? A: This is not them. This is Disney Corp. Machine. Idk which is the worst,1
1,Q: Kaydoll is Bettaa that the rhubinathy Cuss it will suck my cock and the other fat from the hoe and I love it my slutsa: okay?,1
0,Q: Is it ybra breather? I will make it a chickly if it will leave me,1
9,Vraag: Wood You Smash Tevon K33N ??? A: BXTCH IANIT GAY CLAAA IT,1
2,Q: How many times and douches did you have sex?,1
10,Q: 5 Words with which you would describe Moi? ;-) A: Amazingly beautiful witty adorable care :),1
4,"Question: Suck me fucker. Hahahahahahhahha yes yes, like that yes, oh oh oh simoa! - @ Rigelattempta: Oh Goh ... LOL",1
5,Question: Fakeeeeeee ???? A: No. I have a lot of evidence already :),1
6,"Q: Sorry not more ""me"" ideas ... i follow you but you don't follow me (on twitter who is) im from the United States (New Jersey to be accurate) you dont know me in real life naomily fan (but this Not a lot of hints now is it?) ;-) name (Twitter) starts my w / 'tori !!!!! Everything was you! Omg! You are a dirty little animal;) lol",1
5,"Q: If you say that there are people standing in a dollar of 1 000 000 000 000 000 000 000 000 000 000 000 「"" What this money is to give me at least 10 minutes of Blow to give me a blowjob work. "" Do you give a $ 1000 hound? A: STFU",1
7,Q: Do you prefer to put a pornographic image on your own online and will be there forever or letting a trivial person in the places of XRATED? UE113A: Internet I think I do not know that,1
1,"Question: But that means getting up to leave the dogs to reset the laptop to turn off all lights and then walk upwards. Loog man haha.a: haha. Just get bloody! You are too lazy and probably attached to the couch of too much ice: p your body is shaped in the fabric !!! Hahaha! ;) Wouldn't it be better than your parents find you in the early hours of the morning? It is of course Who Who Who Who knows when she (he) will be ""up"";) haha!",1
5,"Q: Let the frances seriously seriously, to do all your walks of trimming, you will speak here injured ""speak"" with Sabreena at the same time with Sabreena! A: Aha I'm sorry I'm not talking to Sabreena, I do not speak with Sabreena. We are just good friends Dumbass.",1
3,Q: You are the Chinese Beast: please translate !!!!!!!,1
4,Question: How are the Australians like? people or people are not people? Lola: lmao visitors from outta Spell Lmao you will not see,1
9,"Q: Hi my name is Andrew and I want to fuck your brain yourself, HOEA: O_O WOAH WOAH. It's ZONTE.",1
7,Q: You're Fucking Patetica: So you for my Formspring comments,1
4,Q: Allow Tabitha only perverts. She is not the kind of girl where she just wants sex. It is a sweet heart to fucking a mess with Her.A: D my hero <3 thankyou.r I love you man.,1
7,Q: Dougio Gate The presence of VVV Stop's presence of VVV Stop is a propaganda is this. I love you,1
1,Q: Talk about cars .. Do you crash at all while you learn driving? .. and how you had to study yourself how to drive ...,1
10,Q: As dem titties. I Herd Dey style Qhowin.A: LOL DNT got nothing,1
8,Q: I have ever had one of the ugliest bitches you've ever been fucking: you should not be Talkin Hon because you've seen your face lately (:,1
5,Q: Do you think you are hot? A: You say me: P,1
1,Q: Bro Do you want to kid me ??? Stop talking about Fucka: Then stop writing my form,1
1,Q: Idk why I asked the last Anton Lola: caused ur ur lol,1
8,Question: Please stop bothering me on your forming: (A: I do not bother people on forming. Do you stop bothering me :( You keep leaving anonymity on my page. R has my negative thoughts Keep away from FS and thank you very much.:],1
10,Q: What is your favorite movie rate? A: I'm coming .................. I don't want to come! Hahah seven new moon love.,1
8,"Q: I love Laura (and yes, she signed your ass fuck-face-side goes: I love you too Kiddo. :) and thank you.",1
1,"Q: When they swear only once when they are not normal, do you think it is sneaky? : A: I think.",1
10,Q: sounds good :) Did the birthday girl has a good part? XXX: Yeah she looked like fun [:,1
9,Question: Fuck Negro? A: WOAHMAN. Is not cool.,1
8,Q: Eat a dick you complain about Texas all day jog! You just told you that you suck a dick! So eat oneea: ummmm your awesome,1
0,"Q: I'm not a creepy stalker. Only everyone hates you, so everyone knows what you fuck damn. They remind me of Harmony Flashpink, but uggliger and klopicipant. Everyone knows they fake themselves and other girls, and they want attention. Dumbfuck.a: I do not fool me",1
8,Question: R u Gaya: Nah bro I'm directly as it can be,1
3,Q: You like that you are an perv - you have the cause of the heat! A: Alas.,1
6,Q: To stop spamming for the right NW I have 1000+ in my inbox .. Thank you! (: A: Okiies,1
10,Q: Just confesses the lesbian drug slave,1
9,Q: See that I hate u tht u r playy. Stop playing girl ...,1
10,Q: Girls: Do you have EVR queefed while sex? Men: Do you have your girl? My Bruce Chick Do && Lhfao !!! a: Yes and do not be embarrassed. It's very normal is very and I like my man:],1
10,Q: C bowl or b bowl: How about a big glass of STFU?,1
10,Q: FUCK YOU SEN A: MHM! From whom? Haha is not anonymous pussy.,1
4,Q: She is not Bulmic! I made it really sad! If you want to talk shit to her please shit talk to me instead of bay. So please let it alone D: <A :) Thanks.,1
6,Q: What is under your bed? : OA: the ground. : P,1
10,F: Niggersa: Dude ...,1
6,Q: Who you love you? A: A person who is most likely to be.,1
8,Q: Your answer to the question Banana was wrong! What makes you think about banana?! Reply exactly this time bitch ho! A: You just call me in a bitch ho !!! Lol! Now bananas make me think about it in the gut. How productive than me :),1
5,Q: r u gay? A: For you [:,1
10,Question: No. Stop lying. You used to smoke. We are not sttupppddddddddddd! I have already smoke myself. Yes: Haha Chill Out (: R. I used to,1
0,Q: I do not think you have your virgin oil. XDA: Haha do not think so too; Dr,1
4,"Question: Maybe I should try to keep me on your dirt ...? what are you thinking? Are I 'Problems'? Is not it a closed? Sorry: No, you do not and no. enough said :)",1
8,Q: B! + (H! M @ b3 pump! Nd! S $ zd! (K! N y0 3 @ r s0 h @ rd dam bruh i bust3d a l0 @ d 0f cum! N m m0mmsz ha! R sh3 mo! Sturizin it3. Ip! Cture y0 va @ gin @ t0 be3 all h @! Ry n $$ h! Zzzz w @! Tt! L! Munch of dat n @ ppy brown h @! @ N puzziea: hoe ass bxtch how bout ya show ya face pussy .. HD Stop Kuming Hidden ... So How Bout Ya Suk Mi Dik Nd Die Slow,1
2,Q: how much to hit; a: xx: xx ...,1
6,Q: Will a white trash can be a burned gay disorder with a white trash or triet. A: I guess if I have to choose. At least I was able to make the Ppl Laugh at Chulet! :],1
10,Q: Are you gay? A. Who are you?,1
0,"Q: Wait DNT Fuk Wit Lala Shell Beat A Shoes Ass and Hoe IMA Kume for UVVVVVVVVVVA: A Shoe? I thought I took me to Dem Lmfao DNT, do you mean Azadas and who is this?",1
2,Question: fucking hate your ass.a: fucking I love my butt.,1
2,Question:] I'm sorry this one is not one of some LadyL Lol Razir. Instead of being with blung here. BTW good returns! A: I think because some people mean,1
9,Q: What did you have to do with Circus? A: Reading between these three fingers! h,1
0,Q: Yuh Eva Fuk Tsury named Goul? lol hehe,1
10,Question: http://www.e-castig.com/index.php?r=g1x72a: gayyyyy -.-,1
2,Q: Your mad ugly. True Talk.: Like your face,1
9,M: im better tthan youu :): haha ​​shut up anthony you suck.,1
0,"Question Okay, let me get this right ... So you say your friend is ... ??? Asian? A: Aha not Chikety China Chinese Chicken",1
0,Question: Do you read Smut Fanfic? Bahahaha: Hell Yeah !!! Nothing like little smut before bedtime;) haha!,1
4,Q: ready to own = ppp (l) a: by u yes: d,1
2,Q: Who did last go? Cameren Loomen? A: nice uhhh spelling ass..r is C-A-M-E-R-O-N the O-O-M-A-Nr What Hell? Fucking idiot ..r still no one was layne renyolds,1
1,"Q: You and I wanted to kick your ass, but after what he said admitting his mistake and says sorry. He is a good boy, I hope you keep talking. A: He is perfect :)",1
5,Q: Do here Nwanka Tew Building Caty Boyy Hotboii Miyaya: Lol o wow funny,1
10,Q: And the smell can't hide wtf I have hydin from no dongrese,1
3,Q Oh you not just shiiit for hanging with old people? Rotate your own age with friends.,1
10,Q: Your return sucks the dumpl: as I said you do,1
5,"Q: Lass Kasey alone, she is a damn much nicer than you, why did not you closed, why did not you closed? Do",1
1,"Q: Are you just fucking my name ""No, I believe I typed the name of Billy.",1
9,Q: Fyukin hates your ass. A: The absurd loves your ass.,1
7,Question: IM Better Tthan Youu :) A: Haha Shut Up Anthony you suck.,1
1,"Q: HOEA: Okay, do not you really do anything better and I know who it is because there are only a few people who do not love me Soooo. Probably just tell my face or sick just come talk to you :)",1
1,Q: Do you have a cell phone? A: Yuip.,1
9,"Q: Hi no crime, but I think a slut and I do not want to speak sin, but RU should be honest Ive was two years old two years old and I talk to someone ..",1
6,Q. Do you Sniff Poo? A: Not more careful! : / x,1
6,Question: Andrew stops talking to his friends once again. nobody likes you. You think your hot dirt and this is what is annoying. Bye failed rapist :) A: Hahaha: D,1
10,Q: Bang Bang at your door at 2 pm - you go to the door .. Who is there? Why? What do they want? A: LOL see below,1
1,Q: R u gay? A: for you [:,1
6,"Question: Yes go ahead and play the victim, I know you Niko. Thats How do I know your player",1
1,Question: FUA: Biezen,1
10,Question: Haha keeps nonsense that kill youa: ok then you will go to jail!,1
8,Question: 2 Hela: After U!,1
1,Question: Why are you still alive? A: IDK D; you tell me,1
7,Q: Ur Gong jumped. U stupid bitch.a: what the hell?,1
4,"Q: You have a dirty mouth. ;) A: Yes, I'm doing Thanxxx",1
7,Q: Write a log file for your Daya: I woke up to work. Come home drank beer. Replied to a few Q,1
6,"Q: Did you get ur ur ulgiia? Nahh Juss Kidddd, I'm not like you (:",1
0,Q: Do you have innie or outtie? a: innie.,1
7,Q: Lily or Naomi? A: Lily all the way !!! Naomi I do not know how I could handle. But Lily is like the softer version of Naomi :),1
3,Q: Umm Amojola Why Damn Are you very ugly? LMFAO JK BabyGirl Gorgouesss <3A: AHAA LOL Thnx.;],1
9,Q: What is your favorite toy as a kid? A: How do you remember fuck now? WE WE! Maybe it was Ull Mazadic? Lol!,1
5,Q: K..back..i just got some photos again .... lol ... Then he told me ... you smoke today huh .... and IW as no ... .:,1
6,"Q: Nope actually, it's ........ who has been told by a person if the Peolpe who was there, then stick only in your juice juice: angry Gay and DNT are annonoms .;] Butch Stick Thet in your juice box Houe !!",1
6,Question: I hope you dream of meth = pa: I dream that I can not make a member wat to think that the stream of the river do not have an idea but lmao (catch drift) lmao holy wata dork lmao,1
4,Question: I wish they can all be Australian girls ... A: Wish Who Who Who Who Fulfy Me In,1
8,Q: Please rate her; ---> Formsprinq.me/belindababyxoa: Fasho LOL :),1
0,"Question: Go forward and play a victim, I know I know you nico. This is how I know your player.",1
8,"In: Everyone look at this girl using pictures of Missy Lox and told her she was fake, then she was not fake, then took pictures. She is dull! http://www.formspring.me/lmt23a: k.",1
4,Q: Damnn Jordan Youh Some Haterss.! Step on Nem Bitchess! Oh i love you? <3 and she yeahh fuckk bullshitt!,1
9,Question: You are the Chinese animal. A: Please translate !!!!!!!,1
0,"Q: Are there any people who want to punch and say ""I say there""? ? Laughter. Why are they? A: My former wife says all",1
9,"Q: Tabitha is not false. But he is a single real deal. Blame her that she is false and then gets out of its forms. He knows who he is. Thus, OA: amin <3",1
9,"Q: Have you ever seen the movie Super Samess? If so, did you make you feel different from fast food restaurants? If you've seen, I've seen it, I recommend you see it at some point of itu2019s very interesting and pretty good:] A: never saw it, not like fast food and I do not like fats that make fat people doing",1
8,"Q: If you believe that it is important to me what you think of me, then you have greatly led out of you! Bitch / A: Haha Your such Cutie ... R Gesttt!",1
9,Q: Why are you friends with this HOE Ass Bitch Daniela? A: Why do you care about protecting a lot of hatred ..,1
9,"Question: Fake does not mean that you look beautiful? A: Well, the question was asked if I was fake, I was using the pictures of someone else from the internet. And in fact I take it as a praise because all the people who are 'counterfeit' are 'I think Reall look beautiful SOO STFU.",1
8,"Q: Ask me a question? (:( :(: A: It's okay, the rape mine I'm going to rape yours, haha;)",1
8,Q: Falled for Mr. Flinstonia: AWW very sad coz he does not like: (he is dated between personality and identity HMM.,1
2,Q: Not even my sweater,1
10,Q: You mean.: Well,1
9,"Q: Have you ever been physically injured with the purpose? A: No, never",1
5,Q: Good old JC.A: Old is definitely accurate: P,1
10,Question: (This is funny. I want to fuck your tight Asa: O Haha maybe I know who you are: D,1
6,Q: YO..A: Wow U Betah Please talk to me now.,1
4,Q: You look like you can speak. You suck a soccer!,1
6,"Question: Wow you are fooling stupid. You had told a girl that ""show your face anonymous"" and your return was sucking. ""Fighting on the Internet is like being in the Olympics, even if you can win, even if you are still retarded."" A: Um looks at who is talking about you. Stop being a hypocrisy (:",1
10,Q: How much is sex? A: What is the type of Sicko?,1
8,Q: Oh you were like a healthy drum and then you said Sometn I lost so bye ..,1
10,Q. Do you have a gagging reflection? A: Do you have a name?,1
2,Q: Are you a Virgin? A: There is no comment ...,1
0,Question: Bester Yerur says that the milk fat is now the only waves of fat !!!!!! This is the unintended day there is the day she grows some balls!,1
1,Question: Ajula No Dont Fukin Talk Tu Herr! VVVA: Ahaa i Noe I saw lame lame ass desprate,1
2,Q: http://ihatjade.com/?id=ez9ad69s1w8lm2kkolsjl7do379U7da: Who knows who Jade should look at me hmm,1
4,Q: YUH $ H @ T3Z L! N3C! @ n j! K3r! @ LUUK LYK TR!,1
10,Q: EW VVVVVVA: I do not know any question you're pointing at asshole.,1
6,Ask:,1
1,Question: Have you taken your knowledge tooth? A: Yes,1
3,Q: I think I'm so hot for you! A: Really? I want to know you; D,1
7,Q. Zip your pants girl! A: هاهااه کاي,1
7,Q: Prevent Betty BTW. You are actually a little girl / boy. You think you are now grown up now by using big words. The foolish child who lives fake life behind the Spinned keyboard and screen. How smell you be? A: Girl I'm Not Fake Hon,1
2,"Q: Hello stupid people! See everyone who knows Tabi in real life? Yes, if you have left it so still fake your fake, you should not run the computer. Just say",1
8,Q: It seems like you can talk..stake you breasts to the bucket!,1
2,Q: I want to have sex on the beach! A: Go for it,1
